session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First language,First Language,Nationality,Sex,Student Status
6027e9d1f20c7d0a2d3e1b38,5f79ff4bb32a030d8001eaf2,APPROVED,2021-02-13 15:03:53.135000,2021-02-13 15:22:42.061000,1128.926,33,219,0,100,2021-02-17 14:29:25.683000,5E5B3080,Poland,Poland,Full-Time,Polish,DATA EXPIRED,Poland,Male,No
6028315bf20c7d1387bbdf04,5ebf12ceee7c5b13006a2706,APPROVED,2021-02-13 20:06:51.362000,2021-02-13 20:28:57.175000,1325.813,23,276,5,97,2021-02-17 14:37:04.268000,5E5B3080,India,United States,Part-Time,English,English,United States,Female,Yes
60283214f85f466ad014ad00,5a847fd2aa46dd00016ba03c,APPROVED,2021-02-13 20:09:56.692000,2021-02-13 20:15:22.326000,325.634,31,792,15,96,2021-02-17 14:29:27.840000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
602832356150ab3407d21e9a,5f1b33e01a29322f11e2c5d0,APPROVED,2021-02-13 20:10:29.143000,2021-02-13 20:12:44.396000,135.253,20,238,1,100,2021-02-17 14:29:32.543000,5E5B3080,United States,United Kingdom,Part-Time,English,English,United Kingdom,Female,Yes
602832589beeb6148af5879a,5ff1e9e97e067a6157742ad3,APPROVED,2021-02-13 20:11:04.109000,2021-02-13 20:18:09.260000,425.151,35,74,1,100,2021-02-17 14:29:34.800000,5E5B3080,Ireland,Ireland,Full-Time,English,DATA EXPIRED,Ireland,Female,No
6028326055622233e0aa90d4,5ffa0b24faf88d3956789842,RETURNED,2021-02-13 20:11:12.952000,,6283524.128419,20,114,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60283261487c596bd20a6550,5eb883cc52bcce7d6fadf5a0,RETURNED,2021-02-13 20:11:13.801000,,6283523.279517,21,742,20,94,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60283272bc0aac14724949fb,5fe5335e6576592efcf7e381,APPROVED,2021-02-13 20:11:30.791000,2021-02-13 20:15:49.933000,259.142,20,79,0,100,2021-02-17 14:29:36.367000,5E5B3080,United Kingdom,United Kingdom,Part-Time,English,DATA EXPIRED,United Kingdom,Male,Yes
60283279efd9646c46d65392,58ab1b3c32c2cc0001cd2bed,APPROVED,2021-02-13 20:11:41.967000,2021-02-13 20:17:11.056000,329.089,47,406,8,97,2021-02-17 14:29:37.628000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
602832a06ab1b914e4997f86,568bd12139a70e000557fdb4,APPROVED,2021-02-13 20:12:20.405000,2021-02-13 20:14:14.814000,114.409,42,276,4,99,2021-02-17 14:29:40.719000,5E5B3080,Canada,Canada,Part-Time,English,English,Canada,Female,No
602832aa4e0e9314187588c5,5ce15b0ea7b516001828c646,APPROVED,2021-02-13 20:15:05.579000,2021-02-13 20:19:45.110000,279.531,57,695,2,100,2021-02-17 14:29:42.755000,5E5B3080,United Kingdom,United Kingdom,Full-Time,,English,United Kingdom,Male,No
6028376ee653ea6c8518d690,5c5cb335c378220001e5ed9b,RETURNED,2021-02-13 20:32:46.226000,,6282230.886637,54,723,5,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6028378aff6dc6349ef7714d,5e8e63f0e502b1119e4cdc32,REJECTED,2021-02-13 20:33:14.614000,2021-02-13 20:52:35.725000,1161.111,33,321,3,98,2021-02-17 14:42:40.079000,NOCODE,Nigeria,Canada,Full-Time,English,English,Canada,Male,No
60283a68b31c4715697902e8,5f0f7fe1d7ad1c000b42d091,APPROVED,2021-02-13 20:45:28.565000,2021-02-13 21:01:08.774000,940.209,24,225,1,100,2021-02-17 14:29:46.409000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
602e80ca3a3b7aa26f08b2a3,5e1e5c3c80e02e1c36679187,APPROVED,2021-02-18 14:59:21.923000,2021-02-18 15:11:06.641000,704.718,62,465,1,100,2021-02-25 14:44:37.784000,5E5B3080,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,United Kingdom,Female,No
602e8fb3aa844ca3e98a877e,5ea039beec66bd000ada5ad2,APPROVED,2021-02-18 16:03:01.780000,2021-02-18 16:07:18.046000,256.266,22,253,1,100,2021-02-24 13:46:59.521000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
602e8fcede4e2d00085e2560,5e909d6c5321c13abee11725,APPROVED,2021-02-18 16:03:26.273000,2021-02-18 16:30:00.179000,1593.906,33,483,1,100,2021-02-24 13:47:01.824000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
602e8ff6a31f95a4eaed5c4f,5ce8aed16e250f0001ec2618,APPROVED,2021-02-18 16:04:10.297000,2021-02-18 16:24:26.332000,1216.035,32,224,1,100,2021-02-25 13:24:28.809000,5E5B3080,Canada,Canada,Full-Time,English,English,Canada,Male,Yes
602e90076e51baa42bfbe9a8,5fe9f0b4ad8fba982e7a61a4,TIMED-OUT,2021-02-18 16:04:29.116000,,5866328.049254,40,124,1,99,,,Nigeria,United Kingdom,Full-Time,English,DATA EXPIRED,Nigeria,Male,No
602e9016c970b70bb5aa3e16,5e8dbac020456a04742b3403,RETURNED,2021-02-18 16:06:17.738000,,5866219.435803,66,292,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
602e9042805527a29e36e167,5f7b3e3d831aa60b4c16d6d7,APPROVED,2021-02-18 16:05:28.979000,2021-02-18 16:13:44.206000,495.227,61,189,0,100,2021-02-24 13:47:05.809000,5E5B3080,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,DATA EXPIRED,United Kingdom,Female,No
602e9055746452a4ad24ea2c,5ee933d3280cdb2bb68165b0,APPROVED,2021-02-18 16:05:47.627000,2021-02-18 16:26:01.604000,1213.977,35,624,1,100,2021-02-25 14:44:39.897000,5E5B3080,United States,United States,Full-Time,English,English,United States,Male,No
602e90835f75b8a376e915f9,5aa8ebf089de8200013f8c48,APPROVED,2021-02-18 16:06:27.316000,2021-03-04 11:23:25.553000,1192618.237,36,625,2,100,2021-03-04 11:23:26.395000,Manual Completion,Canada,Canada,Full-Time,English,English,Canada,Male,No
602e909f5e466aa3111d4eaf,5ee50abf7bac7823ce7273e1,APPROVED,2021-02-18 16:06:59.009000,2021-02-18 16:34:50.742000,1671.733,31,227,5,97,2021-02-25 14:44:42.322000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
602e90e1bccf43a3e1aabe6d,5ed3f7a0f387a109b6580537,APPROVED,2021-02-18 16:08:06.762000,2021-02-18 16:20:17.566000,730.804,29,144,2,100,2021-02-24 13:47:07.678000,5E5B3080,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,United Kingdom,Male,No
602e91fabccf43a3e1aabe7f,568e3e02e3ef9e000ca13b18,RETURNED,2021-02-18 16:12:45.146000,,5865832.072582,34,796,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
602e923daece2ba521351b62,5f35050d72e95343c64aef66,APPROVED,2021-02-18 16:14:03.554000,2021-02-18 16:18:57.601000,294.047,50,229,1,100,2021-02-24 13:47:09.582000,5E5B3080,United Kingdom,United Kingdom,Other,English,DATA EXPIRED,United Kingdom,Female,No
602e9463abe141a4a50e49b8,5f24524852c725000c9ccf08,APPROVED,2021-02-18 16:22:59.746000,2021-02-18 16:28:38.520000,338.774,62,171,1,100,2021-02-18 16:42:28.031000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
602e9c93612bfea72ffe5a11,5f895e25352637000cc10700,RETURNED,2021-02-18 16:57:55.570000,,5863121.670351,41,189,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
602e9cb8a5c8a3a5bd8685fe,5fb274f5557bcc848df4293a,APPROVED,2021-02-18 16:58:37.103000,2021-02-18 17:09:52.198000,675.095,40,61,0,100,2021-02-25 14:44:43.981000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,DATA EXPIRED,Ireland,Male,No
602e9cbec4118fa7fb29b078,5e0629a51d46070022c94ac9,APPROVED,2021-02-18 16:58:37.967000,2021-02-18 17:15:50.477000,1032.51,47,246,2,100,2021-02-25 13:39:09.131000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
602e9ce0746452a77cf1ae99,5c511ead2423780001086a92,RETURNED,2021-02-18 17:04:22.043000,,5862735.217087,45,933,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
602e9d0c24ce4ca4cc91198c,6013e4245107832f7084db8b,APPROVED,2021-02-18 17:00:04.992000,2021-02-18 17:08:35.590000,510.598,35,72,0,100,2021-02-24 13:47:11.734000,5E5B3080,United Kingdom,United Kingdom,Unemployed (and job seeking),English,DATA EXPIRED,United Kingdom,Male,No
602e9d14b12390a8452bbb28,5d1a13a0ae692800192fa1c2,APPROVED,2021-02-18 17:00:09.336000,2021-02-18 17:17:34.603000,1045.267,64,430,2,100,2021-02-24 13:47:13.077000,5E5B3080,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,DATA EXPIRED,United States,Female,No
602e9d3dc8c742a80213e1a0,5aad68f74ea21d000101c20c,APPROVED,2021-02-18 17:05:56.824000,2021-02-18 17:25:07.206000,1150.382,27,863,11,98,2021-02-25 14:20:35.746000,NOCODE,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
602e9e8169d354a4c1340105,5feafb1e9568d5ac7ac031ee,APPROVED,2021-02-18 17:06:09.940000,2021-02-18 17:14:17.058000,487.118,36,4,0,100,2021-02-25 14:44:45.054000,NOCODE,United Kingdom,,Due to start a new job within the next month,English,,United Kingdom,Female,No
602ea1a96de00fa965f34350,5b5a822e1ad8270001c4f28d,RETURNED,2021-02-18 17:19:37.051000,,5861820.245693,40,1517,8,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
602ea1ca2e34a2a752b915a3,5f9c0873f6294202a1688b57,RETURNED,2021-02-18 17:20:24.753000,,5861772.543765,18,184,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
602ea1e1ba730da71e1b6989,5cd063ce657e300016f6c95a,APPROVED,2021-02-18 17:20:33.172000,2021-02-18 17:52:34.458000,1921.286,29,1268,2,100,2021-02-25 14:21:06.222000,NOCODE,United States,United States,Unemployed (and job seeking),English,English,United States,Male,No
602ea1e3198a20a76d30c3e8,5f92fb66991d4406765bbd20,RETURNED,2021-02-18 17:20:38.560000,,5861758.744555,57,197,2,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
602ea1f0ba730da71e1b698a,5f9932d4ae84ec000947a76c,APPROVED,2021-02-18 17:21:06.083000,2021-02-18 17:37:55.294000,1009.211,22,157,2,99,2021-02-24 13:47:15.319000,5E5B3080,United States,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,DATA EXPIRED,United Kingdom,Male,Yes
602ea1f7ccc37da9807a1c71,5d52e1bac569a50015352c06,RETURNED,2021-02-18 17:20:58.131000,,5861739.183191,27,108,3,98,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
602ea20aaa844ca8443412d9,5da760eae8174b001640d369,APPROVED,2021-02-18 17:21:14.053000,2021-02-18 17:24:12.605000,178.552,44,238,1,100,2021-02-24 13:47:16.945000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
602ea217a5c8a3a6b8633f61,5bd2a0799afb5b00015be460,APPROVED,2021-02-18 17:23:01.052000,2021-02-18 17:43:21.004000,1219.952,38,1007,6,100,2021-02-24 13:47:18.960000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
602ea22d0c9b4aa900f89e6e,5f297863044037075955df67,APPROVED,2021-02-18 17:21:49.861000,2021-02-18 17:42:04.111000,1214.25,32,206,1,100,2021-02-24 13:47:23.920000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
602ea23e84781fa83ae08eda,5883d68d300c0b000113db56,RETURNED,2021-02-18 17:22:11.850000,,5861665.509692,48,185,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
602ea256db67911080dc3c46,600c1df208c6ec2287e78d0a,APPROVED,2021-02-18 17:22:35.571000,2021-02-18 17:29:59.240000,443.669,46,71,1,100,2021-02-25 14:44:46.265000,5E5B3080,United Kingdom,United Kingdom,Part-Time,English,DATA EXPIRED,United Kingdom,Female,No
602ea26362da62a886ef52cd,5fd8d8568ffdad0a4414e351,APPROVED,2021-02-18 17:30:31.627000,2021-02-18 17:40:51.782000,620.155,40,189,0,100,2021-02-25 12:53:08.122000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,DATA EXPIRED,United Kingdom,Female,No
602ea264c32cfea8bd8d68b0,5afcbf18fabc8900018854d9,APPROVED,2021-02-18 17:22:44.651000,2021-02-18 17:36:30.920000,826.269,49,1084,4,100,2021-02-25 14:44:47.353000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
602ea27390ccb2a98a27f1fa,5ff048ba60d5fbeed3859040,APPROVED,2021-02-18 17:26:51.335000,2021-02-18 17:32:18.139000,326.804,35,64,0,100,2021-02-25 14:44:50.972000,5E5B3080,Hong Kong,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,DATA EXPIRED,United Kingdom,Female,No
602ea27a8e3b1ea9387015f4,5d73b97a40e4bc00019e1db8,APPROVED,2021-02-18 17:23:09.893000,2021-02-18 17:30:12.531000,422.638,25,1356,5,100,2021-02-24 20:02:23.129000,5E5B3080,United States,United States,Full-Time,English,English,United States,Female,No
602ea28a972410a7d34a0404,566763253045cd0005bfedaf,RETURNED,2021-02-18 17:23:37.942000,,5861579.477747,63,1269,10,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
602ea28bcc4651a8b6d42045,5f4671a7945ff70281441e4e,RETURNED,2021-02-18 17:23:23.194000,,5861594.225814,25,159,5,96,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
602ea290775c55a832f59925,5f3ec6221b5af3158bc86acd,RETURNED,2021-02-18 17:23:28.167000,,5861589.252852,19,231,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
602ea308cd3854a9f6473ee7,5d544ce3be713b0001841f1e,APPROVED,2021-02-18 17:27:10.672000,2021-02-18 17:36:25.413000,554.741,32,330,1,100,2021-02-25 13:33:15.014000,5E5B3080,Ireland,United Kingdom,Full-Time,English,English,Ireland,Female,Yes
602ea473775c55a91bcf866f,5ef831c97dcd65573bbb0649,RETURNED,2021-02-18 17:42:00.046000,,5860477.382281,24,620,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
602ea48bbc5772a79ed54366,5ee1ab2390b70958c8aa3019,APPROVED,2021-02-18 17:31:55.757000,2021-02-18 17:48:35.402000,999.645,35,202,1,100,2021-02-25 14:44:52.268000,5E5B3080,Nigeria,United Kingdom,Part-Time,English,English,Nigeria,Female,No
602ea49494c5aeaa5454cef8,5fcd4fab351a881e289435ab,APPROVED,2021-02-18 17:32:04.614000,2021-02-18 17:37:01.391000,296.777,40,111,1,100,2021-02-24 13:47:25.935000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,DATA EXPIRED,United Kingdom,Female,No
602ea77059d28faa29d9d32d,6009e2d286ebc80dff129427,APPROVED,2021-02-18 17:44:20.812000,2021-02-18 17:49:16.353000,295.541,18,129,0,100,2021-02-24 13:47:27.897000,5E5B3080,United States,United States,Part-Time,English,DATA EXPIRED,United States,Female,No
602ea78fe3b7eaa937fb7449,5f5165ce1bff403b27a108ff,APPROVED,2021-02-18 17:45:02.062000,2021-02-18 17:52:24.763000,442.701,27,63,0,100,2021-02-25 14:44:53.528000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,DATA EXPIRED,United Kingdom,Female,No
602ea7c55021fb0009d61fa5,5f088ba29bf08d0b3885f726,APPROVED,2021-02-18 17:45:41.465000,2021-02-18 18:24:20.058000,2318.593,41,240,2,100,2021-02-25 14:44:54.859000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,Yes
602ea7d1c2eb7ca9ce08eec8,56fad9e4997828000c802706,APPROVED,2021-02-18 17:46:05.688000,2021-02-18 17:53:27.738000,442.05,36,1847,14,99,2021-02-24 14:26:02.637000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,Yes
602f7968cc4651c425435590,5caa4f5b86f96e00151fab6d,APPROVED,2021-02-19 08:40:12.884000,2021-02-19 08:56:38.194000,985.31,39,143,3,99,2021-02-25 12:53:09.554000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
602f796b6cf225c5b050fd43,5f7b1863b6162a05858ff6ee,APPROVED,2021-02-19 08:40:22.593000,2021-02-19 08:58:36.117000,1093.524,30,103,1,100,2021-02-24 13:47:29.596000,5E5B3080,South Africa,South Africa,Full-Time,English,DATA EXPIRED,South Africa,Male,No
602f7be884781fc5295e9caf,5c6dcc84922d7a00017cad5c,APPROVED,2021-02-19 08:50:52.436000,2021-02-19 08:58:44.890000,472.454,56,295,0,100,2021-02-25 14:44:56.301000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
602f7bee86b077c4f0033a75,5f2d7516a0330f02a6e17112,APPROVED,2021-02-19 08:51:01.204000,2021-02-19 08:56:53.870000,352.666,40,519,4,99,2021-02-24 20:02:27.942000,5E5B3080,United States,United States,DATA EXPIRED,English,DATA EXPIRED,United States,Male,No
602f7c01c9242fc6427c40b8,5d43ff65d4db680019998a32,APPROVED,2021-02-19 08:51:13.202000,2021-02-19 09:08:52.841000,1059.639,51,194,0,100,2021-02-24 13:47:31.448000,5E5B3080,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United Kingdom,Female,No
602f7c02986f75c5fe3458a4,5d012930cfeb82001817c9c9,APPROVED,2021-02-19 08:51:17.166000,2021-02-19 09:08:31.340000,1034.174,30,1308,15,98,2021-02-25 14:44:58.094000,5E5B3080,United States,United States,Full-Time,English,English,United States,Female,No
602f7c08dab92ac5a824e24c,5f5730f56cdec01a853fcb5c,APPROVED,2021-02-19 08:51:28.927000,2021-02-19 09:03:57.896000,748.969,68,230,3,99,2021-02-24 14:05:01.398000,5E5B3080,United Kingdom,United Kingdom,Part-Time,English,DATA EXPIRED,United Kingdom,Male,No
602f7c1a761807c70fee2b84,5edf3a73f4a50b1de157ff46,APPROVED,2021-02-19 08:51:48.211000,2021-02-19 09:02:26.518000,638.307,50,235,1,100,2021-02-25 12:53:10.739000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
602f7c1ab9bd92c4b9fbee14,57dfd8f5631235000138b0e1,APPROVED,2021-02-19 08:52:33.030000,2021-02-19 08:57:15.143000,282.113,32,475,0,100,2021-02-24 13:47:33.615000,5E5B3080,United Kingdom,Ireland,Full-Time,English,English,United Kingdom,Female,No
602f7c1d4bcf02c5a6008cd1,5e56584b888eb7000a1acb2b,APPROVED,2021-02-19 08:53:57.858000,2021-02-19 08:58:56.118000,298.26,29,415,2,100,2021-02-25 13:42:00.930000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
6038f1a6db90423291be66d1,5fdf547abaa7c477df018824,RETURNED,2021-02-26 13:04:03.931000,,5185953.626691,30,179,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6038f1b0b948e8338576005f,5c0c3112594d92000167bdcd,APPROVED,2021-02-26 13:04:04.624000,2021-02-26 13:11:47.840000,463.216,49,366,3,100,2021-03-03 16:03:26.489000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
6038f1b4d8a95b338c888a3d,5f4ed7f3e9e8ac127c95538a,RETURNED,2021-02-26 13:03:48.560000,,5185969.005154,23,97,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6038f1b5165f9831c0766d10,5f0845a5958a6501ecc3d978,APPROVED,2021-02-26 13:03:52.013000,2021-02-26 13:07:34.477000,222.464,23,154,1,100,2021-03-03 16:03:28.558000,5E5B3080,United Kingdom,United Kingdom,Part-Time,English,DATA EXPIRED,United Kingdom,Female,No
6038f1ba3d9b1633ae5342e4,5ef40a3ceb5b661c164551c4,APPROVED,2021-02-26 13:03:54.583000,2021-02-26 13:20:40.754000,1006.171,21,199,1,100,2021-03-03 16:03:30.039000,5E5B3080,Netherlands,United Kingdom,Part-Time,English,English,United Kingdom,Male,No
6038f1c3b369cb3453725266,5ca6bbf13b5fcf00100996e9,APPROVED,2021-02-26 13:05:35.483000,2021-02-26 13:25:36.724000,1201.241,55,1332,7,99,2021-03-03 16:03:31.678000,5E5B3080,United States,United States,Full-Time,English,English,United States,Male,No
6038f1c6ca68cf2afc346d58,5ffc4646cecb15016da849e5,APPROVED,2021-02-26 13:04:16.369000,2021-02-26 13:16:23.035000,726.666,26,80,4,95,2021-03-03 16:03:36.111000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,DATA EXPIRED,United Kingdom,Female,No
6038f2ceb948e831b3524804,5d9e0d9381f63d0013e6dc0a,APPROVED,2021-02-26 13:08:33.526000,2021-02-26 13:45:50.101000,2236.575,52,425,11,95,2021-03-03 16:19:02.857000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
6038f89e67d4bc3410417fe7,5d78d57c8f579d001518e74f,APPROVED,2021-02-26 13:33:20.982000,2021-02-26 13:46:44.889000,803.907,43,193,2,100,2021-03-03 16:19:03.805000,NOCODE,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Male,No
603903b67ebc27364e934d10,5b51f6524bbe600001460587,APPROVED,2021-02-26 14:20:46.026000,2021-02-26 14:26:32.565000,346.539,25,54,0,100,2021-03-03 16:17:35.266000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
6039041486b21c36c645efb7,5e14d039a2c696ae1f0946e4,TIMED-OUT,2021-02-26 14:22:15.385000,,5181262.23278,23,137,2,98,,,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
60390480bae7382d7a954bf7,5cac7cecdca0c30016ec7b3e,APPROVED,2021-02-26 14:24:11.659000,2021-02-26 14:31:39.444000,447.785,24,80,1,100,2021-03-03 16:17:36.688000,5E5B3080,United Kingdom,United Kingdom,Part-Time,English,DATA EXPIRED,United Kingdom,Female,Yes
60390a4d1967b3384a421c1f,5ef235108343cb06184dd669,APPROVED,2021-02-26 14:48:48.063000,2021-02-26 14:53:28.123000,280.06,21,91,2,99,2021-03-03 16:17:38.248000,5E5B3080,United Kingdom,United Kingdom,Full-Time,,English,United Kingdom,Female,Yes
